id,name,lat,lon,A1,A2,A3,A4,is_active,validation_date,nature,grouping,pre_school,basic_1,basic_2,basic_3,high_school,professional,special,artistic,university,other,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,url,email,phone,stops
403209,Escola Secundária da Amora,38.629006,-9.120915,0,0,0,0,1,2023-08-30,public,Escola Secundária da Amora Seixal,0,0,0,1,1,1,0,0,0,0,R. Mário Sacramento,2845-122,AMORA,,,1510,Seixal,15,Setúbal,PT170,AML,http://esec-amora.pt/,direcao@secamora.edu.gov.pt|servicos@secamora.edu.gov.pt,212268000,140153|140154|140155|140156|140157|140158|140309|140310|149000
403210,Escola Secundária de Palmela,38.571186,-8.909204,0,0,0,0,1,2023-08-30,public,Escola Secundária de Palmela,0,0,0,1,1,1,0,0,0,0,Avenida Palmelense Futebol Club,2950-288,PALMELA,,,1508,Palmela,15,Setúbal,PT170,AML,http://portal.espalmela.net/,direcao@espalmela.edu.gov.pt|servicos@espalmela.edu.gov.pt,212336840,130067|130068|130133|130135|130136|130802|130803|130804|130805|130806|130807|130808|130809|130810|130801|130134
403222,Escola Secundária de Pinhal Novo,38.637284,-8.912261,0,0,0,0,1,2023-08-30,public,Escola Secundária de Pinhal Novo Palmela,0,0,0,1,1,1,0,0,0,0,R. Professor Henrique de Barros,2955-090,PINHAL NOVO,,,1508,Palmela,15,Setúbal,PT170,AML,http://www.espinhalnovo.org/,direcao@espinhalnovo.edu.gov.pt|servicos@espinhalnovo.edu.gov.pt,212363344,130343|130345|130346|130347
403234,Escola Secundária da Baixa da Banheira,38.645011,-9.040590,0,0,0,0,1,0,public,Agrupamento de Escolas da Baixa da Banheira Vale da Amoreira Moita,0,0,0,1,1,1,0,0,0,0,Praceta Maria Helena Vieira da Silva,2835-220,VALE DA AMOREIRA,,,1506,Moita,15,Setúbal,PT170,AML,https://aebbva.pt/,direcao@aebbva.edu.gov.pt|servicos@aebbva.edu.gov.pt,212099970,090229|090253
403246,Escola Secundária Augusto Cabrita,38.657819,-9.058776,0,0,0,0,1,0,public,Agrupamento de Escolas Augusto Cabrita Barreiro,0,0,0,1,1,1,0,0,0,0,Rua Maria Lamas - Alto do Seixalinho,2830-088,BARREIRO,,,1504,Barreiro,15,Setúbal,PT170,AML,http://aeaugustocabrita.com.pt,direcao@aeacabrita.edu.gov.pt|servicos@aeacabrita.edu.gov.pt,212059220,040003|040005|040006
403258,Escola Básica e Secundária Professor Ruy Luís Gomes,38.651458,-9.147459,0,0,0,0,1,0,public,Agrupamento de Escolas Professor Ruy Luís Gomes Almada,0,0,1,1,1,1,0,0,0,0,Av. Prof. Rui Luís Gomes Lt. 1-A,2814-504,ALMADA,,,1503,Almada,15,Setúbal,PT170,AML,http://ave.ruyluisgomes.org,direcao@aergomes.edu.gov.pt|servicos@aergomes.edu.gov.pt,212530759,020685|020687|020697|020699|140709|140710|140753
403260,Escola Secundária Daniel Sampaio,38.639355,-9.181295,0,0,0,0,1,0,public,Agrupamento de Escolas Daniel Sampaio Almada,0,0,0,1,1,1,0,0,0,0,R. Dr. Alberto Araújo,2815-811,SOBREDA,,,1503,Almada,15,Setúbal,PT170,AML,http://www.esec-danielsampaio.pt,direcao@ae-danielsampaio.edu.gov.pt|servicos@ae-danielsampaio.edu.gov.pt,212945650,020145|020146|020717|020923|020925|020926
403477,Escola Básica e Secundária de Mães d’Água,38.763692,-9.224681,0,0,0,0,1,0,public,Agrupamento de Escolas Mães d’Água Amadora,0,0,1,1,1,1,0,0,0,0,Rua da Quinta da Bolacha,2700-689,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,http://www.maesdagua.pt,direcao@aeamadora.edu.gov.pt|servicos@aeamadora.edu.gov.pt,214940105,030146|030145|030143|030144|030693|030703
403489,Escola Secundária Professor José Augusto Lucas,38.711614,-9.235599,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Linda-a-Velha e Queijas Oeiras,0,0,0,1,1,0,0,0,0,0,Avenida Carolina Michaellis,2795-051,LINDA A VELHA,,,1110,Oeiras,11,Lisboa,PT170,AML,http://www.esproflucas.net,direcao@aelavq.edu.gov.pt|servicos@aelavq.edu.gov.pt,214191472,120177|120178|120235|120353|120354|120355|120356|120357|120358|121257|121259
403490,Escola Secundária de Camarate,38.792381,-9.143086,0,0,0,0,1,2023-08-30,public,Escola Secundária de Camarate Loures,0,0,0,1,1,1,0,0,0,0,R. Heróis de Mucaba - Bairro de Angola,2680-048,CAMARATE,,,1107,Loures,11,Lisboa,PT170,AML,http://www.escamarate.pt/,direcao@escamarate.edu.gov.pt|servicos@escamarate.edu.gov.pt,219479493,070874
403507,Escola Secundária da Ramada,38.802624,-9.183988,0,0,0,0,1,0,public,Não agrupada,0,0,0,1,1,0,0,0,0,0,Largo da Escola Secundária,2620-439,RAMADA,,,1116,Odivelas,11,Lisboa,PT170,AML,http://www.esramada.pt,direcao@esramada.edu.gov.pt|servicos@esramada.edu.gov.pt,219340245,110323|110324|110325|110326|110359|110360|110471|110472|110593|111006|111007
403519,Escola Secundária de Sacavém,38.788231,-9.105899,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas Eduardo Gageiro Loures,0,0,0,1,1,1,0,0,0,0,Av. Sport Grupo Sacavenense-Qtºdo Património,2685-011,SACAVÉM,,,1107,Loures,11,Lisboa,PT170,AML,http://www.aeeg.pt,direcao@eduga.edu.gov.pt|servicos@eduga.edu.gov.pt,219499800,070515|070693|070691|070689
403532,Escola Secundária José Cardoso Pires,38.810714,-9.174689,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas General Humberto Delgado Loures,0,0,0,1,1,1,0,0,0,0,Rua Vergílio Ferreira Torres da Bela Vista,2660-350,SANTO ANTÓNIO CAVALEIROS,,,1107,Loures,11,Lisboa,PT170,AML,http://esjcp.aeghd.pt,direcao@aeghd.edu.gov.pt|servicos@aeghd.edu.gov.pt,219897740,070327|070328|071145|071146|071179
403544,Escola Secundária de Caneças,38.809679,-9.233653,0,0,0,0,1,0,public,Agrupamento de Escolas de Caneças Odivelas,0,0,0,1,1,1,0,0,0,0,Rua da Escola Secundária,1685-105,CANEÇAS,,,1116,Odivelas,11,Lisboa,PT170,AML,http://agcanecas-m.ccems.pt,direcao@aecanecas.edu.gov.pt|servicos@aecanecas.edu.gov.pt,219809630,110062|111024|110061|111023|110003|110004|110022|110021
403556,Escola Básica e Secundária de Carcavelos,38.698874,-9.336489,0,0,0,0,1,0,public,Agrupamento de Escolas de Carcavelos Cascais,0,0,1,1,1,1,0,1,0,0,Rua da Escola Secundária de Carcavelos,2779-510,CARCAVELOS,,,1105,Cascais,11,Lisboa,PT170,AML,http://www.escarcavelos.edu.pt,direcao@aecarcavelos.edu.gov.pt|servicos@aecarcavelos.edu.gov.pt,214530350,050021|050023|050024|050055|050428|050425
403933,Escola Secundária de Alcochete,38.747485,-8.963765,0,0,0,0,1,0,public,Agrupamento de Escolas de Alcochete,0,0,0,1,1,1,0,0,0,0,Rua da Escola Secundária - Sítio dos Barris,2890-006,ALCOCHETE,,,1502,Alcochete,15,Setúbal,PT170,AML,http://www.aealcochete.pt,direcao@aealcochete.edu.gov.pt|servicos@aealcochete.edu.gov.pt,212349620,010011|010012|010043|010069|010071|010081|010082
404019,Escola Profissional Agrícola D. Dinis - Paiã,38.771224,-9.200587,0,0,0,0,1,0,public,Não agrupada,0,0,0,1,0,1,0,0,0,0,Rua Pedro Álvares Cabral,1679-003,PONTINHA,,,1116,Odivelas,11,Lisboa,PT170,AML,http://www.epadd-paia.pt,direcao@epadd.edu.gov.pt|servicos@epadd.edu.gov.pt,214788840,110691|110692
404172,Escola Artística António Arroio,38.736285,-9.127464,0,0,0,0,1,0,public,Escola Artística António Arroio Lisboa,0,0,0,0,1,0,0,1,0,0,Rua Coronel Ferreira do Amaral,1900-165,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.antonioarroio.pt/,direcao@esaarroio.edu.gov.pt|servicos@esaarroio.edu.gov.pt,218160330,
404226,Escola Artística do Instituto Gregoriano de Lisboa,38.748966,-9.150344,0,0,0,0,1,0,public,Escola Artística do Instituto Gregoriano de Lisboa,0,0,0,0,0,0,0,1,0,0,Avenida 5 de Outubro nº 258,1600-038,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.institutogregoriano.pt,direcao@institutogregoriano.edu.gov.pt|servicos@institutogregoriano.edu.gov.pt,217933737,
404238,Escola Artística de Dança do Conservatório Nacional,38.712318,-9.147360,0,0,0,0,1,0,public,Escola Artística de Dança do Conservatório Nacional Lisboa,0,0,1,1,1,0,0,1,0,0,Rua João Pereira da Rosa nº 22,1200-236,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.edcn.pt,direcao@eadcn.edu.gov.pt|servicos@eadcn.edu.gov.pt,213408030,
404240,Escola Artística de Música do Conservatório Nacional,38.700701,-9.195894,0,0,0,0,1,0,public,Escola Artística de Música do Conservatório Nacional Lisboa,0,0,1,1,1,1,0,1,0,0,Rua dos Caetanos nº 29,1249-115,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://emcn-musicativ.blogspot.pt/,direcao@eacnacional.edu.gov.pt|servicos@eacnacional.edu.gov.pt,213425922,
404354,Escola Profissional de Ciências Geográficas,38.725958,-9.157922,0,0,0,0,1,0,public,Escola Profissional de Ciências Geográficas Lisboa,0,0,0,0,0,1,0,0,0,0,Rua Artilharia 1 nº 107 - Edif. 1 - 1º Piso,1099-052,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.epcg.pt/,direcao@epcg.edu.gov.pt|servicos@epcg.edu.gov.pt,213819644,060029|060035|060145|060407
404408,Escola Secundária Rainha Dona Amélia,38.702090,-9.188597,0,0,0,0,1,0,public,Escola Secundária Rainha Dona Amélia Lisboa,0,0,0,1,1,0,0,0,0,0,Rua Jau (Alto de Sto. Amaro),1349-002,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.esrda.com/,direcao@esrda.edu.gov.pt|servicos@esrda.edu.gov.pt,213616060,
404433,Escola Secundária Padre António Vieira,38.757826,-9.136032,0,0,0,0,1,0,public,Agrupamento de Escolas de Alvalade Lisboa,0,0,0,1,1,1,0,1,0,0,Rua Marquês de Soveral,1749-063,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://aealvalade.edu.pt,direcao@aealvalade.edu.gov.pt|servicos@aealvalade.edu.gov.pt,218484111,060277|060278
404639,Escola Secundária de Vendas Novas,38.674442,-8.458948,0,0,0,0,,,public,Agrupamento de Escolas de Vendas Novas,0,0,0,1,1,1,0,0,0,0,"Avenida 25 de Abril, nº 21",7080-134,Vendas Novas,,,0712,Vendas Novas,07,Évora,PT187,Alentejo Central,,,,190007|190008
344904,Escola Básica N.º 1 de Vendas Novas,38.674418,-8.459728,0,0,0,0,1,2023-09-14,public,Agrupamento de Escolas de Vendas Novas,0,0,1,1,0,0,0,0,0,0,Av 25 de Abril - Apartado 48,7080-000,Vendas Novas,,,0712,Vendas Novas,07,Évora,PT187,Alentejo Central,,,,
404652,Escola Secundária Pedro Nunes,38.716412,-9.158602,0,0,0,0,1,0,public,Escola Secundária Pedro Nunes Lisboa,0,0,0,1,1,0,0,0,0,0,Avenida Álvares Cabral,1269-093,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.espn.edu.pt/,direcao@espn.edu.gov.pt|servicos@espn.edu.gov.pt,213940090,
404664,Escola Secundária de São João da Talha,38.823306,-9.093187,0,0,0,0,1,2023-08-30,public,Agrupamento de Escolas de São João da Talha Loures,0,0,0,1,1,1,0,0,0,0,R. Deputado Pedro Botelho Neves,2695-722,SÃO JOÃO DA TALHA,,,1107,Loures,11,Lisboa,PT170,AML,http://www.aesjt.pt,direcao@aesjt.edu.gov.pt|servicos@aesjt.edu.gov.pt,219947410,070738|070737
501669,Externato Santo Adrião,38.802596,-9.159209,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Chafariz d´El-Rei 2 e 4 - r/c,2620-092,PÓVOA DE SANTO ADRIÃO,,,1116,Odivelas,11,Lisboa,PT170,AML,,ext.santoadriao@escolas.min-edu.pt,219381190,071137|071139|110461|110567|110663|110664
501700,Jardim Infantil O Palhaço Alegre,38.787095,-9.322331,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Calçada da Rinchoa nº 13 R/c Dtº,2635-311,RIO DE MOURO,,,1111,Sintra,11,Lisboa,PT170,AML,,ji.opalhacoalegre@escolas.min-edu.pt,219164958,170169|170509|170510|172572|172573|172576
501724,Colégio de Alfragide,38.736727,-9.218404,0,0,0,0,1,0,private,,1,1,1,0,0,0,0,0,0,0,Rua Ribeiro de Vasconcelos 18,2610-169,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,http://www.colegioalfragide.edu.pt,ext.alfragide@escolas.min-edu.pt,214715795,030001|030002|030069|030070|030071|030072|030521|030522|030577|030578|030579|030580|030581|030790|030823|030824
501736,Jardim de Infância O Alicerce,38.797617,-9.191693,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,R. João Santos nº 4 - Loja,2675-000,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,ji.oalicerce@escolas.min-edu.pt,,110065|110066|110067|110068|110069|110070|110071|110072|110115|110116|110117|111005
501748,"Externato ""Aljubarrota""",38.756304,-9.238277,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Pio XII nº 14 - R/C,2700-657,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,ext.aljubarrota@escolas.min-edu.pt,214935841,030477|030315
501773,Colégio José Álvaro Vidal,38.893623,-9.042314,0,0,0,0,1,0,private,,1,1,1,1,1,0,0,0,0,0,Quinta De Santa Maria - Rua Maria Eduarda Segura De Faria N.º 2,2615-354,ALVERCA DO RIBATEJO,,,1114,Vila Franca de Xira,11,Lisboa,PT170,AML,http://www.fcebi.org,fundacao@escolas.min-edu.pt,219589130,180197|180719|180720|180721|180722|182252
501803,Externato Rainha Dona Amélia,38.715612,-9.160990,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua da Estrela n.º 65 - 1º,1200-668,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.externatorainhadonaamelia.com.pt,ext.rainhadonaamelia@escolas.min-edu.pt,213942090,
501815,Jardim de Infância Os Meus Amigos,38.772478,-9.310478,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Joaquim Santos Dias,2735-314,AGUALVA-CACÉM,,,1111,Sintra,11,Lisboa,PT170,AML,,ji.osmeusamigos@escolas.min-edu.pt,219141490,170448|170447
501839,Externato Miguel Ângelo,38.688400,-9.336015,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Dr. Marques da Mata nº 19,2775-607,CARCAVELOS,,,1105,Cascais,11,Lisboa,PT170,AML,,ext.miguelangelo@escolas.min-edu.pt,214572535,050009|050151|050152|050153|050418
501840,"Externato ""Anita""",38.739541,-9.155930,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Avenida Santos Dumont nº 57 - 1º - Dtº,1050-202,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.externatoanita.com,ext.anita@escolas.min-edu.pt,217935829,
501852,Salesianos do Estoril – Escola,38.704258,-9.400451,0,0,0,0,1,0,private,,1,1,1,1,1,0,0,0,0,0,Avenida Marginal Quinta de Santo António,2765-245,ESTORIL,,,1105,Cascais,11,Lisboa,PT170,AML,http://www.estoril.salesianos.pt,esc.tlsstantonio@escolas.min-edu.pt,214678970,050409
501864,Escola Primária Nova Apostólica,38.700620,-9.337569,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua de São Gabriel - São Miguel das Encostas - Lote 104 - Sassoeiros,2775-743,CARCAVELOS,,,1105,Cascais,11,Lisboa,PT170,AML,,esc.novaapostolica@escolas.min-edu.pt,214528370,050021|050023|050024|050025|050026|050055|050141
501876,Externato Nossa Senhora da Apresentação,38.772592,-9.296008,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua José Relvas nº 1,2735-123,AGUALVA-CACÉM,,,1111,Sintra,11,Lisboa,PT170,AML,http://www.externatonsa.org,ext.nsdaapresentacao@escolas.min-edu.pt,219140050,170463|170464|170465|170466|170627|170628|170637|170638|170639|170640|170641|170642|170643|170644
501888,Externato São Miguel Arcanjo,38.779181,-9.115425,0,0,0,0,1,0,private,,1,1,1,1,0,0,0,0,0,0,Avenida Dr. Alfredo Bensaúde - Quinta da Barroquinha,1800-175,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.esma.pt/,ext.smiguelarcanjo@escolas.min-edu.pt,218517834,
501943,Externato Príncipes de Aviz,38.703384,-9.386047,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua João António Gaspar nº 290 - São João do Estoril,2765-326,ESTORIL,,,1105,Cascais,11,Lisboa,PT170,AML,,ext.principesdeavis@escolas.min-edu.pt,214683468,
501955,Jardim de Infância Maçã Azul,38.791904,-9.330379,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Damião de Góis n.º 5 r/c,2725-548,MEM MARTINS,,,1111,Sintra,11,Lisboa,PT170,AML,,,219208179,
501967,Jardim de Infância O Palhaço Azul,38.815570,-9.224638,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua do Lagar nº 8 1º,1685-589,CANEÇAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,ji.opalhacoazul@escolas.min-edu.pt,216028655,110015|110017|110057|110170|110235|110237
501980,Externato O Balão Azul,38.690763,-9.317173,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua da Quinta Grande nº 11,2780-156,OEIRAS,,,1110,Oeiras,11,Lisboa,PT170,AML,,ext.obalaoazul@escolas.min-edu.pt,214425976,120829|120830|120817
502005,Colégio da Bafureira,38.688563,-9.354032,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Dr. Camilo Dionísio Álvares nº 585,2775-373,PAREDE,,,1105,Cascais,11,Lisboa,PT170,AML,http://www.colegiodabafureira.pt,cl.bafureira@escolas.min-edu.pt,214571027,
502017,"Externato ""O Baloiço""",38.752155,-9.230460,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,R. Correia Teles 18-B,2720-136,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,http://www.obaloico.com,ext.obreboleira@escolas.min-edu.pt;,214953955,030457|030458|030535|030462|030461|030868|030865|030866|030867|030841|030837|030840|030839
502042,Externato O Barquinho,38.747553,-9.133609,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua António Andrade nº 12,1700-044,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ext.obarquinholisboa@escolas.min-edu.pt,218487246,
502054,Jardim Infantil O Rei na Barriga,38.823874,-9.143952,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,R. do Olival nº 7-7A,2660-055,FRIELAS,,,1107,Loures,11,Lisboa,PT170,AML,http://www.oreinabarriga.pt,ji.oreinabarriga@escolas.min-edu.pt,219891937,
502080,Externato Infantil e Primário O Beiral,38.742183,-9.196879,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Travessa Francisco Resende nº 57,1500-289,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ext.obeiral@escolas.min-edu.pt,217783359,
502108,Externato Santa Maria de Belém,38.697655,-9.218963,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Duarte Pacheco Pereira n.º 24 1.º Restelo,1400-140,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ext.santamdebelem@escolas.min-edu.pt,213011343,
502110,"Jardim Infantil ""Beloquitas""",38.705736,-9.177381,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua José Dias Coelho 32-r/c Esq.,1300-328,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ji.beloquitas@escolas.min-edu.pt,213637327,
502121,Colégio Manuel Bernardes,38.771263,-9.173350,0,0,0,0,1,0,private,,1,1,1,1,1,0,0,0,0,0,Quinta dos Azulejos Paço do Lumiar,1600-000,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.cmb.pt,cl.manuelbernardes@escolas.min-edu.pt,217570501,
502133,"Externato ""Alfa-Beta""",38.716021,-9.262299,0,0,0,0,1,2023-08-30,private,,1,1,0,0,0,0,0,0,0,0,Rua Camilo Castelo Branco nº 28,2790-320,QUEIJAS,,,1110,Oeiras,11,Lisboa,PT170,AML,,ext.alfabeta@escolas.min-edu.pt,214183685,120549|121296|120315|120293
502157,Colégio Os Bobocas,38.748160,-9.281325,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,R. S. Francisco Xavier nº 22,2730-001,BARCARENA,,,1110,Oeiras,11,Lisboa,PT170,AML,,cl.osbobocas@escolas.min-edu.pt,214304896,120521|120523|120524|120525|120526|120528|121145|121146|121147|121148|121167|121168|121253
502169,Jardim de Infância O Moinho do Bolinha,38.800517,-9.183077,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua João de Santarém n.º 5 - Lojas A/B/C - Casal do Chapim,2675-595,ODIVELAS,,,1116,Odivelas,11,Lisboa,PT170,AML,,ji.obolinha@escolas.min-edu.pt,219341484,110325|110326|110327|110329|110357|110375|110376|110397|110497|111007
502182,Jardim Escola O Bosque,38.766632,-9.113283,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Cidade de Benguela nº 257 - Olivais Sul,1800-073,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,je.obosque@escolas.min-edu.pt,218534953,
502200,Colégio Galáxia Branca,38.760210,-9.267707,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,R. D. Diniz nº 2,2745-262,QUELUZ,,,1111,Sintra,11,Lisboa,PT170,AML,http://www.galaxiabranca.pt,ji.galaxiabranca@escolas.min-edu.pt,214376273,170871|170873|170874|170875|170876|170899|171085|171086|171087|171089
502261,"Externato ""Luso-Britânico""",38.753617,-9.137258,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Avenida Santa Joana Princesa nº 7 e 13,1700-356,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ext.lusobritanico@escolas.min-edu.pt,218490795,
502273,Colégio de São João de Brito,38.773778,-9.157872,0,0,0,0,1,0,private,,1,1,1,1,1,0,0,0,0,0,Estrada da Torre 28,1769-004,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,http://www.csjb.pt,cl.sjoaobrito@escolas.min-edu.pt,217519000,060241|060243
502285,Jardim de Infância da Fundação Adolfo Vieira de Brito,38.754489,-9.132461,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Avenida D. Rodrigo Cunha nº 5 r/c,1700-138,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,fadolfovieirabrito@escolas.min-edu.pt,218435020,061221|061222
502303,Colégio Cachabiu,38.700369,-9.429078,0,0,0,0,0,2023-10-03,private,,1,0,0,0,0,0,0,0,0,0,Rua Joaquim Ereira nº 192,2750-390,CASCAIS,,,1105,Cascais,11,Lisboa,PT170,AML,,cl.cachabiu@escolas.min-edu.pt,214822481,050313|050315
502315,Jardim Infantil Caíque,38.724007,-9.262435,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,R. de S. Romão nº 63 R/C,2790-436,QUEIJAS,,,1110,Oeiras,11,Lisboa,PT170,AML,,ji.caique@escolas.min-edu.pt,214171150,120299|120503|120504|120505|120506|120543
502339,"Externato ""Calimero""",38.793219,-9.345913,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Caminho do Rio nº 20,2725-432,MEM MARTINS,,,1111,Sintra,11,Lisboa,PT170,AML,,ext.calimero@escolas.min-edu.pt,219218536,170104|170103|170800|170799|170101|171873
502340,Externato Flor do Campo,38.808687,-9.189637,0,0,0,0,1,0,private,,1,1,1,1,1,0,0,0,0,0,Rua 4 de Outubro Lt 134 - BONS DIAS,2620-206,RAMADA,,,1116,Odivelas,11,Lisboa,PT170,AML,,ext.flordocampo@escolas.min-edu.pt,219348640,110367|110368|110369|110370|110371|110372|110374|110499|110500|110811|110812
502352,Externato Infantil A Candeia Encantada,38.742123,-9.134740,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Av. João XXI 5 r/c esq.,1000-297,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ext.acandeia@escolas.min-edu.pt,218498851,061206|061209|061212|061213
502376,Externato O Cantinho,38.690492,-9.338522,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Rua Dr. José Joaquim de Almeida n.º 882,2775-594,CARCAVELOS,,,1105,Cascais,11,Lisboa,PT170,AML,,ext.ocantinho@escolas.min-edu.pt,214570407,050149|050150|050151|050152|050155
502388,Colégio D. Maria II,38.756629,-9.286845,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua Direita de Massamá n.º 181,2745-757,QUELUZ,,,1111,Sintra,11,Lisboa,PT170,AML,,cl.onossocantinho@escolas.min-edu.pt,214377249,170910|170911|170912|170913|171021|171022
502406,"Externato ""O Caracol""",38.769087,-9.234358,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Praceta Ângelo Lima Lote 3 - Cave - E,2700-056,AMADORA,,,1115,Amadora,11,Lisboa,PT170,AML,,ext.ocaracol@escolas.min-edu.pt,214944783,030333|030133|030134|030885|030337
502418,"Externato ""A Caravela""",38.755639,-9.177976,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Rua dos Soeiros nº 329 e 331 - 1º,1500-580,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,ext.acaravela@escolas.min-edu.pt,217261742,
502420,Colégio Marista de Carcavelos,38.692329,-9.345075,0,0,0,0,1,0,private,,1,1,1,1,1,0,0,0,0,0,Avenida dos Maristas nº 175,2775-243,PAREDE,,,1105,Cascais,11,Lisboa,PT170,AML,http://marista-carcavelos.org,cl.maristacarcavelos@escolas.min-edu.pt,214585400,050147|050157
502467,Jardim Escola O Carrocel,38.752170,-9.205137,0,0,0,0,1,0,private,,1,0,0,0,0,0,0,0,0,0,Estrada de Benfica 682 - D,1500-111,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,je.ocarrocel@escolas.min-edu.pt,217603958,060041|060043|060044|060051
502534,CEBE - Cooperativa de Ensino de Benfica,38.745142,-9.180663,0,0,0,0,1,0,private,,1,1,0,0,0,0,0,0,0,0,Estrada de Benfica nº 356,1500-099,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,cebe@escolas.min-edu.pt,217782120,
502546,Jardim Escola O Cebolinha,38.728601,-9.283618,0,0,0,0,1,2023-08-30,private,,1,0,0,0,0,0,0,0,0,0,Rua 7 de Junho nº 88,2730-270,BARCARENA,,,1110,Oeiras,11,Lisboa,PT170,AML,,je.ocebolinha@escolas.min-edu.pt,214217454,120565|120566|120567|120568|120569|120570|120571|120572|120573|120574|120703|120704|121085|121086
502558,Academia de Música de Santa Cecília,38.782348,-9.159307,0,0,0,0,1,0,private,,1,1,1,1,1,0,0,1,0,0,Largo do Ministro nº 9 - Ameixoeira,1750-200,LISBOA,,,1106,Lisboa,11,Lisboa,PT170,AML,,acm.stacecilialisboa@escolas.min-edu.pt,217594031,
