operator_id,line_id,stop_id,date,validations
43,3523,140279,2024-01-04,10
42,2730,071316,2024-01-04,10
44,4422,160149,2024-01-04,10
43,3004,020160,2024-01-04,10
43,3516,020195,2024-01-04,10
41,1703,030177,2024-01-04,10
42,2522,110644,2024-01-04,10
41,1718,030052,2024-01-04,10
41,1622,172210,2024-01-04,10
41,1608,121104,2024-01-04,10
44,4730,150006,2024-01-04,10
41,1604,121185,2024-01-04,10
41,1617,170783,2024-01-04,10
42,2723,070840,2024-01-04,10
42,2034,070815,2024-01-04,10
44,4632,160747,2024-01-04,10
43,3704,020670,2024-01-04,10
42,2515,110465,2024-01-04,10
41,1720,170597,2024-01-04,10
41,1528,120091,2024-01-04,10
43,3011,020110,2024-01-04,10
41,1613,170677,2024-01-04,10
42,2792,180137,2024-01-04,10
43,3024,020135,2024-01-04,10
41,1225,170453,2024-01-04,10
42,2512,071341,2024-01-04,10
42,2031,070682,2024-01-04,10
43,3040,020945,2024-01-04,10
42,2310,180390,2024-01-04,10
42,2762,110591,2024-01-04,10
41,1508,030323,2024-01-04,10
42,2795,180657,2024-01-04,10
41,1101,120023,2024-01-04,10
41,1008,030301,2024-01-04,10
41,1205,170273,2024-01-04,10
41,1706,030363,2024-01-04,10
44,4600,010177,2024-01-04,10
43,3041,020679,2024-01-04,10
42,2202,110087,2024-01-04,10
43,3103,140228,2024-01-04,10
42,2307,180137,2024-01-04,10
44,4204,100131,2024-01-04,10
42,2216,110326,2024-01-04,10
42,2714,070705,2024-01-04,10
41,1230,170539,2024-01-04,10
43,3214,150399,2024-01-04,10
44,4641,150017,2024-01-04,10
44,4421,160434,2024-01-04,10
42,2306,180067,2024-01-04,10
41,1623,050203,2024-01-04,10
41,1613,050146,2024-01-04,10
43,3506,140717,2024-01-04,10
43,3535,140419,2024-01-04,10
42,2318,180545,2024-01-04,10
44,4600,090195,2024-01-04,10
41,1726,120037,2024-01-04,10
41,1242,171447,2024-01-04,10
42,2730,070611,2024-01-04,10
41,1105,120279,2024-01-04,10
41,1101,120064,2024-01-04,10
41,1627,170062,2024-01-04,10
42,2115,080599,2024-01-04,10
43,3009,020280,2024-01-04,10
42,2821,110697,2024-01-04,10
44,4600,100347,2024-01-04,10
41,1509,030237,2024-01-04,10
42,2743,081032,2024-01-04,10
42,2206,110192,2024-01-04,10
44,4102,090087,2024-01-04,10
42,2754,071088,2024-01-04,10
41,1718,060092,2024-01-04,10
42,2732,070697,2024-01-04,10
43,3601,040077,2024-01-04,10
43,3513,020969,2024-01-04,10
44,4601,090011,2024-01-04,10
41,1633,171309,2024-01-04,10
43,3517,020969,2024-01-04,10
44,4612,130694,2024-01-04,10
41,1229,170963,2024-01-04,10
42,2790,070755,2024-01-04,10
42,2724,060321,2024-01-04,10
43,3635,160749,2024-01-04,10
41,1512,171051,2024-01-04,10
42,2605,071161,2024-01-04,10
41,1002,030085,2024-01-04,10
41,1224,170836,2024-01-04,10
43,3704,020335,2024-01-04,10
44,4202,100088,2024-01-04,10
43,3513,140739,2024-01-04,10
43,3004,020156,2024-01-04,10
41,1209,170473,2024-01-04,10
43,3118,140069,2024-01-04,10
43,3013,020199,2024-01-04,10
42,2729,070575,2024-01-04,10
44,4540,130319,2024-01-04,10
43,3524,020347,2024-01-04,10
41,1248,171460,2024-01-04,10
41,1638,050503,2024-01-04,10
41,1613,170452,2024-01-04,10
43,3201,150121,2024-01-04,10
42,2537,070843,2024-01-04,10
42,2605,170546,2024-01-04,10
42,2513,111024,2024-01-04,10
41,1617,050114,2024-01-04,10
41,1714,030537,2024-01-04,10
44,4501,010066,2024-01-04,10
44,4422,160151,2024-01-04,10
43,3509,140310,2024-01-04,10
41,1502,121048,2024-01-04,10
43,3023,020645,2024-01-04,10
44,4603,040016,2024-01-04,10
41,1718,060098,2024-01-04,10
41,1704,030658,2024-01-04,10
41,1209,170423,2024-01-04,10
44,4513,100013,2024-01-04,10
42,2711,070611,2024-01-04,10
41,1226,170875,2024-01-04,10
42,2792,180720,2024-01-04,10
42,2781,110370,2024-01-04,10
43,3620,150027,2024-01-04,10
41,1615,050055,2024-01-04,9
44,4602,090241,2024-01-04,9
41,1704,030031,2024-01-04,9
41,1716,170926,2024-01-04,9
41,1709,110049,2024-01-04,9
44,4514,100383,2024-01-04,9
41,1501,030678,2024-01-04,9
41,1232,170064,2024-01-04,9
41,1250,171709,2024-01-04,9
41,1529,120940,2024-01-04,9
44,4600,010010,2024-01-04,9
44,4562,130657,2024-01-04,9
41,1634,172562,2024-01-04,9
43,3026,020289,2024-01-04,9
41,1248,171687,2024-01-04,9
41,1733,121103,2024-01-04,9
44,4410,160371,2024-01-04,9
41,1210,170157,2024-01-04,9
41,1115,120589,2024-01-04,9
43,3615,040177,2024-01-04,9
44,4600,100175,2024-01-04,9
41,1240,171323,2024-01-04,9
41,1101,120117,2024-01-04,9
41,1707,030206,2024-01-04,9
42,2036,070901,2024-01-04,9
42,2317,180482,2024-01-04,9
41,1528,120391,2024-01-04,9
41,1503,120186,2024-01-04,9
43,3003,020092,2024-01-04,9
42,2106,080272,2024-01-04,9
43,3013,020111,2024-01-04,9
44,4602,090313,2024-01-04,9
43,3708,020002,2024-01-04,9
43,3112,140071,2024-01-04,9
43,3544,150223,2024-01-04,9
41,1235,170349,2024-01-04,9
42,2708,070120,2024-01-04,9
44,4601,090209,2024-01-04,9
41,1101,120055,2024-01-04,9
41,1627,172327,2024-01-04,9
41,1245,171655,2024-01-04,9
44,4551,160079,2024-01-04,9
41,1606,120597,2024-01-04,9
42,2762,070029,2024-01-04,9
43,3114,140347,2024-01-04,9
42,2736,070507,2024-01-04,9
43,3635,160756,2024-01-04,9
43,3505,020499,2024-01-04,9
41,1726,120299,2024-01-04,9
41,1209,170448,2024-01-04,9
43,3635,160805,2024-01-04,9
41,1718,030323,2024-01-04,9
41,1603,172147,2024-01-04,9
41,1631,050239,2024-01-04,9
43,3506,020057,2024-01-04,9
43,3009,020083,2024-01-04,9
42,2222,110506,2024-01-04,9
42,2746,080370,2024-01-04,9
42,2823,110692,2024-01-04,9
42,2101,080007,2024-01-04,9
41,1107,120543,2024-01-04,9
42,2805,080274,2024-01-04,9
41,1215,170453,2024-01-04,9
43,3512,020538,2024-01-04,9
41,1206,170296,2024-01-04,9
43,3023,020684,2024-01-04,9
41,1217,170561,2024-01-04,9
42,2751,080121,2024-01-04,9
44,4632,160773,2024-01-04,9
43,3528,140331,2024-01-04,9
41,1632,171501,2024-01-04,9
41,1517,172054,2024-01-04,9
44,4707,100004,2024-01-04,9
41,1625,172243,2024-01-04,9
42,2727,060200,2024-01-04,9
42,2830,172589,2024-01-04,9
44,4549,160511,2024-01-04,9
41,1722,120045,2024-01-04,9
43,3208,150067,2024-01-04,9
41,1614,172242,2024-01-04,9
41,1704,030052,2024-01-04,9
42,2626,171273,2024-01-04,9
42,2751,080115,2024-01-04,9
42,2108,080377,2024-01-04,9
44,4642,160434,2024-01-04,9
43,3119,140585,2024-01-04,9
44,4562,130664,2024-01-04,9
42,2130,080007,2024-01-04,9
41,1526,120683,2024-01-04,9
42,2735,071413,2024-01-04,9
43,3204,150199,2024-01-04,9
41,1245,171315,2024-01-04,9
43,3507,020180,2024-01-04,9
42,2037,070937,2024-01-04,9
41,1010,030261,2024-01-04,9
41,1719,030226,2024-01-04,9
42,2117,080487,2024-01-04,9
44,4600,100149,2024-01-04,9
42,2781,110131,2024-01-04,9
43,3011,020099,2024-01-04,9
44,4417,160374,2024-01-04,9
41,1614,170802,2024-01-04,9
41,1015,030453,2024-01-04,9
41,1709,110032,2024-01-04,9
42,2630,110607,2024-01-04,9
41,1713,030831,2024-01-04,9
44,4547,130009,2024-01-04,9
42,2533,180723,2024-01-04,9
42,2710,070129,2024-01-04,9
42,2522,110211,2024-01-04,9
43,3026,020744,2024-01-04,9
41,1003,030138,2024-01-04,9
42,2110,080450,2024-01-04,9
42,2025,070105,2024-01-04,9
43,3040,020531,2024-01-04,9
41,1633,171515,2024-01-04,9
43,3004,020157,2024-01-04,9
41,1603,030600,2024-01-04,9
42,2732,070699,2024-01-04,9
43,3012,020319,2024-01-04,9
41,1631,172245,2024-01-04,9
41,1713,030563,2024-01-04,9
42,2522,110193,2024-01-04,9
42,2740,080811,2024-01-04,9
42,2336,180697,2024-01-04,9
42,2513,110182,2024-01-04,9
43,3113,140062,2024-01-04,9
42,2841,180178,2024-01-04,9
41,1711,172469,2024-01-04,9
42,2791,060267,2024-01-04,9
42,2037,070248,2024-01-04,9
43,3023,020127,2024-01-04,9
42,2004,070025,2024-01-04,9
41,1014,030867,2024-01-04,9
41,1625,050209,2024-01-04,9
42,2016,070470,2024-01-04,9
44,4310,130708,2024-01-04,9
41,1722,120107,2024-01-04,9
42,2006,070157,2024-01-04,9
44,4203,100065,2024-01-04,9
41,1508,030603,2024-01-04,9
42,2106,080237,2024-01-04,9
42,2148,080271,2024-01-04,9
44,4532,090165,2024-01-04,9
42,2532,070377,2024-01-04,9
42,2601,110447,2024-01-04,9
43,3004,020166,2024-01-04,9
44,4438,160225,2024-01-04,9
42,2327,180747,2024-01-04,9
43,3540,150115,2024-01-04,9
43,3508,020538,2024-01-04,9
41,1509,170002,2024-01-04,9
41,1242,171417,2024-01-04,9
42,2111,080476,2024-01-04,9
44,4632,130115,2024-01-04,9
43,3716,020599,2024-01-04,9
43,3106,140465,2024-01-04,9
41,1225,170491,2024-01-04,9
43,3535,020535,2024-01-04,9
41,1503,120397,2024-01-04,9
44,4512,100009,2024-01-04,9
44,4428,160442,2024-01-04,9
41,1250,171305,2024-01-04,9
41,1710,110055,2024-01-04,9
41,1234,171161,2024-01-04,9
41,1223,170798,2024-01-04,9
41,1236,170439,2024-01-04,9
41,1517,030138,2024-01-04,9
41,1510,030683,2024-01-04,9
42,2714,071355,2024-01-04,9
42,2901,080995,2024-01-04,9
41,1622,172216,2024-01-04,9
44,4641,160781,2024-01-04,9
42,2605,110651,2024-01-04,9
41,1115,120595,2024-01-04,9
43,3508,140227,2024-01-04,9
41,1233,170696,2024-01-04,9
44,4514,100263,2024-01-04,9
44,4451,160732,2024-01-04,9
43,3220,150479,2024-01-04,9
43,3007,020111,2024-01-04,9
43,3546,140586,2024-01-04,9
43,3112,140258,2024-01-04,9
41,1251,170117,2024-01-04,9
42,2601,110664,2024-01-04,9
42,2533,180798,2024-01-04,9
42,2735,071549,2024-01-04,9
41,1627,050192,2024-01-04,9
41,1720,030642,2024-01-04,9
43,3513,020503,2024-01-04,9
41,1613,172228,2024-01-04,9
42,2791,180875,2024-01-04,9
43,3509,020500,2024-01-04,9
41,1711,110033,2024-01-04,9
43,3626,040118,2024-01-04,9
41,1251,170119,2024-01-04,9
42,2146,082200,2024-01-04,9
43,3507,021002,2024-01-04,9
44,4632,130128,2024-01-04,9
42,2303,180136,2024-01-04,9
42,2532,180551,2024-01-04,9
43,3513,140689,2024-01-04,9
43,3605,140037,2024-01-04,9
42,2751,080116,2024-01-04,9
41,1205,170224,2024-01-04,9
43,3515,020588,2024-01-04,9
43,3108,140612,2024-01-04,9
42,2796,070443,2024-01-04,9
42,2733,070492,2024-01-04,9
41,1723,120037,2024-01-04,9
42,2741,080347,2024-01-04,9
43,3116,140247,2024-01-04,9
43,3605,020495,2024-01-04,9
42,2831,110705,2024-01-04,9
42,2318,180535,2024-01-04,9
42,2538,180821,2024-01-04,9
41,1717,172059,2024-01-04,9
41,1206,170206,2024-01-04,9
41,1234,171196,2024-01-04,9
41,1628,050361,2024-01-04,9
43,3641,150013,2024-01-04,9
42,2792,070820,2024-01-04,9
44,4512,130444,2024-01-04,9
42,2209,110283,2024-01-04,9
42,2754,060159,2024-01-04,9
43,3120,140068,2024-01-04,9
43,3120,140424,2024-01-04,9
42,2927,180243,2024-01-04,9
43,3546,140108,2024-01-04,9
41,1512,170924,2024-01-04,9
44,4212,100204,2024-01-04,9
43,3003,020104,2024-01-04,9
43,3119,140059,2024-01-04,9
42,2223,110413,2024-01-04,9
44,4604,090041,2024-01-04,9
41,1510,030448,2024-01-04,9
42,2765,070252,2024-01-04,9
41,1715,060117,2024-01-04,9
41,1613,050155,2024-01-04,9
42,2842,180721,2024-01-04,9
42,2209,110087,2024-01-04,9
44,4512,100353,2024-01-04,9
41,1527,120315,2024-01-04,9
42,2765,071143,2024-01-04,9
44,4405,160143,2024-01-04,9
43,3549,150017,2024-01-04,9
42,2537,180509,2024-01-04,9
43,3527,140103,2024-01-04,9
42,2220,111025,2024-01-04,9
42,2533,180820,2024-01-04,9
41,1721,170912,2024-01-04,9
41,1712,030002,2024-01-04,9
42,2601,071141,2024-01-04,9
43,3111,140262,2024-01-04,9
41,1614,050134,2024-01-04,9
43,3545,140108,2024-01-04,9
42,2823,110071,2024-01-04,9
42,2601,110667,2024-01-04,9
41,1248,171383,2024-01-04,9
43,3528,140317,2024-01-04,9
41,1633,171317,2024-01-04,9
44,4600,010178,2024-01-04,9
41,1730,120105,2024-01-04,9
42,2532,180844,2024-01-04,9
41,1512,171195,2024-01-04,9
43,3030,020539,2024-01-04,9
41,1718,030051,2024-01-04,9
42,2307,180135,2024-01-04,9
41,1730,120119,2024-01-04,9
41,1230,170958,2024-01-04,9
42,2224,110129,2024-01-04,9
43,3601,020361,2024-01-04,9
41,1251,170103,2024-01-04,9
41,1121,120825,2024-01-04,9
41,1715,170477,2024-01-04,9
41,1623,171157,2024-01-04,9
44,4703,100088,2024-01-04,9
43,3528,140639,2024-01-04,9
42,2758,070064,2024-01-04,9
42,2601,110671,2024-01-04,9
44,4422,160459,2024-01-04,9
43,3103,140330,2024-01-04,9
42,2785,071132,2024-01-04,9
41,1236,170495,2024-01-04,9
41,1711,030809,2024-01-04,9
44,4549,130017,2024-01-04,9
44,4703,010142,2024-01-04,9
41,1703,030421,2024-01-04,9
42,2533,180482,2024-01-04,9
42,2928,181006,2024-01-04,9
41,1616,120922,2024-01-04,9
44,4432,160531,2024-01-04,9
43,3038,020254,2024-01-04,9
44,4521,130159,2024-01-04,9
42,2814,110705,2024-01-04,9
41,1712,030571,2024-01-04,9
43,3514,140380,2024-01-04,9
41,1102,120216,2024-01-04,9
43,3505,140310,2024-01-04,9
41,1109,120364,2024-01-04,9
43,3505,020943,2024-01-04,9
44,4442,160687,2024-01-04,9
44,4512,100320,2024-01-04,9
41,1725,120749,2024-01-04,9
41,1123,120921,2024-01-04,9
41,1223,170122,2024-01-04,9
42,2601,110691,2024-01-04,9
41,1615,170406,2024-01-04,9
41,1601,121111,2024-01-04,9
41,1008,030305,2024-01-04,9
41,1731,121093,2024-01-04,9
43,3527,140317,2024-01-04,9
41,1716,030787,2024-01-04,9
41,1011,030403,2024-01-04,9
41,1248,171711,2024-01-04,9
43,3004,020416,2024-01-04,9
41,1230,171059,2024-01-04,9
43,3506,020862,2024-01-04,9
41,1625,050340,2024-01-04,9
42,2732,070591,2024-01-04,9
41,1529,170730,2024-01-04,9
43,3605,140109,2024-01-04,9
43,3507,020178,2024-01-04,9
43,3535,140108,2024-01-04,9
42,2772,070364,2024-01-04,9
43,3012,020422,2024-01-04,9
43,3017,020186,2024-01-04,9
42,2011,070268,2024-01-04,9
44,4532,090156,2024-01-04,9
44,4707,100005,2024-01-04,9
41,1240,171321,2024-01-04,9
42,2532,070872,2024-01-04,9
42,2780,110338,2024-01-04,9
41,1212,170587,2024-01-04,9
43,3120,140079,2024-01-04,9
42,2735,071396,2024-01-04,9
42,2708,070119,2024-01-04,9
42,2023,070500,2024-01-04,9
41,1722,120032,2024-01-04,9
43,3544,150224,2024-01-04,9
44,4405,160193,2024-01-04,9
41,1236,172553,2024-01-04,9
42,2022,070251,2024-01-04,9
42,2309,180235,2024-01-04,9
42,2327,180506,2024-01-04,9
42,2746,081030,2024-01-04,9
43,3527,140129,2024-01-04,9
41,1712,121053,2024-01-04,9
41,1617,170730,2024-01-04,9
41,1223,170114,2024-01-04,9
42,2605,170575,2024-01-04,9
43,3120,140429,2024-01-04,9
42,2758,071078,2024-01-04,9
44,4207,100089,2024-01-04,9
43,3708,020735,2024-01-04,9
43,3605,160781,2024-01-04,9
41,1507,120309,2024-01-04,9
42,2842,180061,2024-01-04,9
43,3535,140410,2024-01-04,9
41,1232,170082,2024-01-04,9
41,1530,172197,2024-01-04,9
42,2727,060211,2024-01-04,9
41,1216,170721,2024-01-04,9
44,4600,010082,2024-01-04,9
43,3711,020361,2024-01-04,9
41,1711,110030,2024-01-04,9
43,3620,150025,2024-01-04,9
44,4701,090100,2024-01-04,9
41,1123,120925,2024-01-04,9
42,2750,110623,2024-01-04,9
41,1208,170306,2024-01-04,9
44,4428,160423,2024-01-04,9
41,1241,171353,2024-01-04,9
44,4701,100420,2024-01-04,9
41,1223,170661,2024-01-04,9
41,1704,030579,2024-01-04,9
42,2106,080283,2024-01-04,9
41,1526,120599,2024-01-04,9
42,2306,180225,2024-01-04,9
43,3626,150049,2024-01-04,9
44,4434,160615,2024-01-04,9
43,3009,021005,2024-01-04,9
42,2225,110139,2024-01-04,9
41,1633,172378,2024-01-04,9
42,2315,180331,2024-01-04,9
44,4512,160426,2024-01-04,9
43,3116,140520,2024-01-04,9
42,2714,070627,2024-01-04,9
41,1115,120591,2024-01-04,9
43,3001,020021,2024-01-04,9
43,3507,020277,2024-01-04,9
41,1718,060094,2024-01-04,9
41,1106,120331,2024-01-04,9
41,1223,170123,2024-01-04,9
41,1254,171447,2024-01-04,9
42,2740,080058,2024-01-04,9
41,1121,120795,2024-01-04,9
42,2729,071467,2024-01-04,9
42,2765,070555,2024-01-04,9
44,4417,160139,2024-01-04,9
43,3721,150215,2024-01-04,9
42,2310,180782,2024-01-04,9
44,4203,100051,2024-01-04,9
43,3509,140111,2024-01-04,9
44,4705,100091,2024-01-04,9
41,1503,120353,2024-01-04,9
42,2720,070360,2024-01-04,9
41,1101,120069,2024-01-04,9
43,3702,020067,2024-01-04,9
43,3014,020268,2024-01-04,9
41,1205,170239,2024-01-04,9
43,3620,150003,2024-01-04,9
41,1720,030710,2024-01-04,9
42,2735,071521,2024-01-04,9
42,2733,070035,2024-01-04,9
43,3527,140639,2024-01-04,9
42,2523,110093,2024-01-04,9
41,1232,171141,2024-01-04,9
41,1617,121006,2024-01-04,9
43,3716,020342,2024-01-04,9
43,3526,140638,2024-01-04,9
42,2610,110104,2024-01-04,9
42,2536,180697,2024-01-04,9
42,2029,070603,2024-01-04,9
42,2762,071586,2024-01-04,9
41,1629,050191,2024-01-04,9
41,1523,121019,2024-01-04,9
41,1510,030678,2024-01-04,9
41,1232,170151,2024-01-04,9
43,3523,140176,2024-01-04,9
44,4524,130011,2024-01-04,9
43,3017,020351,2024-01-04,9
41,1631,170313,2024-01-04,9
44,4600,010093,2024-01-04,9
42,2207,110353,2024-01-04,9
42,2701,110159,2024-01-04,9
42,2328,180093,2024-01-04,9
42,2754,071137,2024-01-04,9
42,2736,071409,2024-01-04,9
41,1503,120343,2024-01-04,9
41,1520,120313,2024-01-04,9
41,1502,121051,2024-01-04,9
43,3615,040011,2024-01-04,9
42,2124,080107,2024-01-04,9
42,2318,180500,2024-01-04,9
44,4705,100029,2024-01-04,9
41,1520,170679,2024-01-04,9
41,1704,030446,2024-01-04,9
41,1608,050093,2024-01-04,9
43,3546,140411,2024-01-04,9
44,4730,040115,2024-01-04,9
42,2605,110652,2024-01-04,9
41,1507,120543,2024-01-04,9
43,3013,020743,2024-01-04,9
43,3517,140742,2024-01-04,9
41,1123,120924,2024-01-04,9
44,4603,090018,2024-01-04,9
41,1254,172586,2024-01-04,9
42,2816,110577,2024-01-04,9
42,2212,110407,2024-01-04,9
43,3204,150070,2024-01-04,9
42,2754,071068,2024-01-04,9
41,1608,121089,2024-01-04,9
42,2778,110622,2024-01-04,9
42,2901,081030,2024-01-04,9
43,3507,020322,2024-01-04,9
42,2796,180486,2024-01-04,9
41,1601,121182,2024-01-04,9
41,1245,171663,2024-01-04,9
43,3514,020533,2024-01-04,9
41,1616,120923,2024-01-04,9
41,1722,120078,2024-01-04,9
41,1248,171683,2024-01-04,9
43,3601,020355,2024-01-04,9
44,4704,010139,2024-01-04,9
41,1617,120710,2024-01-04,9
42,2610,110133,2024-01-04,9
41,1638,050507,2024-01-04,9
43,3001,020029,2024-01-04,9
41,1529,120863,2024-01-04,9
42,2203,110125,2024-01-04,9
42,2780,070035,2024-01-04,9
44,4104,090095,2024-01-04,9
42,2729,071435,2024-01-04,9
41,1517,030215,2024-01-04,9
42,2510,071131,2024-01-04,9
41,1523,170684,2024-01-04,9
42,2756,070250,2024-01-04,9
41,1516,171552,2024-01-04,9
43,3041,020496,2024-01-04,9
42,2336,180584,2024-01-04,9
42,2765,070251,2024-01-04,9
43,3114,140041,2024-01-04,9
42,2823,110691,2024-01-04,9
43,3528,140568,2024-01-04,9
41,1208,170301,2024-01-04,9
44,4437,160324,2024-01-04,9
41,1524,170705,2024-01-04,9
41,1205,170258,2024-01-04,9
42,2626,171321,2024-01-04,9
42,2510,070537,2024-01-04,9
43,3702,020001,2024-01-04,9
43,3222,150491,2024-01-04,9
41,1604,121193,2024-01-04,9
41,1012,030379,2024-01-04,9
43,3615,140339,2024-01-04,9
43,3112,140323,2024-01-04,9
42,2217,110123,2024-01-04,9
43,3506,020674,2024-01-04,9
42,2518,071137,2024-01-04,9
43,3509,140091,2024-01-04,9
42,2791,061222,2024-01-04,9
43,3541,140851,2024-01-04,8
42,2537,180813,2024-01-04,8
44,4621,090002,2024-01-04,8
42,2831,172596,2024-01-04,8
42,2027,070302,2024-01-04,8
42,2778,070404,2024-01-04,8
43,3038,020306,2024-01-04,8
43,3506,020111,2024-01-04,8
42,2630,110737,2024-01-04,8
43,3508,140097,2024-01-04,8
41,1229,171009,2024-01-04,8
41,1234,170485,2024-01-04,8
42,2626,171277,2024-01-04,8
41,1725,120601,2024-01-04,8
42,2130,080085,2024-01-04,8
42,2137,080113,2024-01-04,8
44,4514,100201,2024-01-04,8
41,1617,120711,2024-01-04,8
43,3615,040169,2024-01-04,8
43,3103,140269,2024-01-04,8
41,1602,120919,2024-01-04,8
41,1627,170084,2024-01-04,8
41,1733,121091,2024-01-04,8
42,2795,060309,2024-01-04,8
42,2901,081164,2024-01-04,8
41,1107,120105,2024-01-04,8
41,1707,030257,2024-01-04,8
41,1707,030858,2024-01-04,8
41,1240,171533,2024-01-04,8
43,3505,020533,2024-01-04,8
41,1623,050181,2024-01-04,8
43,3506,020092,2024-01-04,8
44,4707,100039,2024-01-04,8
42,2013,070321,2024-01-04,8
42,2772,070336,2024-01-04,8
42,2920,180108,2024-01-04,8
41,1254,171485,2024-01-04,8
41,1613,170495,2024-01-04,8
43,3030,020178,2024-01-04,8
43,3106,140463,2024-01-04,8
41,1523,121107,2024-01-04,8
44,4621,140050,2024-01-04,8
41,1516,172134,2024-01-04,8
42,2532,180721,2024-01-04,8
43,3120,140073,2024-01-04,8
42,2533,180483,2024-01-04,8
41,1520,121087,2024-01-04,8
42,2741,080282,2024-01-04,8
42,2711,071298,2024-01-04,8
43,3523,140276,2024-01-04,8
42,2207,110220,2024-01-04,8
41,1638,050456,2024-01-04,8
42,2223,110613,2024-01-04,8
41,1506,030047,2024-01-04,8
41,1624,050287,2024-01-04,8
41,1713,030550,2024-01-04,8
41,1721,170924,2024-01-04,8
43,3041,020862,2024-01-04,8
42,2626,171317,2024-01-04,8
41,1604,050017,2024-01-04,8
44,4406,160060,2024-01-04,8
44,4001,010009,2024-01-04,8
41,1604,050049,2024-01-04,8
44,4562,160773,2024-01-04,8
42,2733,070504,2024-01-04,8
42,2711,071332,2024-01-04,8
44,4611,130684,2024-01-04,8
41,1230,171081,2024-01-04,8
41,1729,120389,2024-01-04,8
43,3116,140368,2024-01-04,8
41,1507,030030,2024-01-04,8
42,2729,071332,2024-01-04,8
42,2758,070352,2024-01-04,8
42,2732,070621,2024-01-04,8
43,3535,020944,2024-01-04,8
41,1007,030247,2024-01-04,8
43,3515,020135,2024-01-04,8
44,4562,130137,2024-01-04,8
44,4620,040119,2024-01-04,8
42,2217,110119,2024-01-04,8
42,2736,071367,2024-01-04,8
42,2209,110071,2024-01-04,8
44,4438,160123,2024-01-04,8
44,4437,160060,2024-01-04,8
42,2705,070121,2024-01-04,8
41,1012,030369,2024-01-04,8
44,4703,010159,2024-01-04,8
41,1235,170369,2024-01-04,8
42,2790,071643,2024-01-04,8
42,2900,080283,2024-01-04,8
42,2736,070111,2024-01-04,8
41,1205,170245,2024-01-04,8
41,1624,050289,2024-01-04,8
43,3605,140093,2024-01-04,8
41,1722,120117,2024-01-04,8
41,1604,050034,2024-01-04,8
44,4704,010084,2024-01-04,8
42,2537,180471,2024-01-04,8
41,1633,171518,2024-01-04,8
43,3546,140417,2024-01-04,8
41,1248,171420,2024-01-04,8
43,3523,140195,2024-01-04,8
41,1604,050051,2024-01-04,8
41,1634,170326,2024-01-04,8
41,1117,121300,2024-01-04,8
41,1614,170129,2024-01-04,8
42,2225,110187,2024-01-04,8
41,1245,171519,2024-01-04,8
41,1733,121104,2024-01-04,8
41,1604,050426,2024-01-04,8
41,1230,170540,2024-01-04,8
44,4203,100089,2024-01-04,8
42,2774,070333,2024-01-04,8
41,1517,030639,2024-01-04,8
41,1707,030199,2024-01-04,8
44,4441,160026,2024-01-04,8
43,3111,140559,2024-01-04,8
41,1106,120387,2024-01-04,8
42,2780,070475,2024-01-04,8
43,3704,020597,2024-01-04,8
42,2701,030809,2024-01-04,8
43,3009,020317,2024-01-04,8
42,2732,071415,2024-01-04,8
44,4602,090233,2024-01-04,8
44,4420,160022,2024-01-04,8
42,2601,110701,2024-01-04,8
41,1519,030600,2024-01-04,8
44,4620,090008,2024-01-04,8
42,2306,180046,2024-01-04,8
42,2740,080065,2024-01-04,8
42,2601,110665,2024-01-04,8
41,1242,171459,2024-01-04,8
42,2791,071639,2024-01-04,8
42,2630,110435,2024-01-04,8
41,1234,171200,2024-01-04,8
43,3605,140006,2024-01-04,8
42,2205,110136,2024-01-04,8
42,2705,070517,2024-01-04,8
41,1638,050088,2024-01-04,8
43,3211,150305,2024-01-04,8
41,1624,171347,2024-01-04,8
41,1122,120596,2024-01-04,8
41,1222,170452,2024-01-04,8
43,3546,140416,2024-01-04,8
42,2003,070061,2024-01-04,8
43,3003,020057,2024-01-04,8
42,2626,171280,2024-01-04,8
43,3213,150393,2024-01-04,8
41,1604,050059,2024-01-04,8
43,3017,020586,2024-01-04,8
41,1718,030559,2024-01-04,8
41,1718,030326,2024-01-04,8
42,2758,071134,2024-01-04,8
41,1710,030711,2024-01-04,8
41,1613,170657,2024-01-04,8
42,2626,171309,2024-01-04,8
42,2792,180140,2024-01-04,8
42,2537,180520,2024-01-04,8
41,1713,120344,2024-01-04,8
42,2791,071643,2024-01-04,8
41,1527,120309,2024-01-04,8
43,3547,140429,2024-01-04,8
44,4420,160189,2024-01-04,8
41,1509,030229,2024-01-04,8
43,3026,021063,2024-01-04,8
43,3545,140106,2024-01-04,8
41,1603,030595,2024-01-04,8
41,1252,171895,2024-01-04,8
41,1522,120368,2024-01-04,8
41,1520,120349,2024-01-04,8
43,3214,150381,2024-01-04,8
41,1501,030531,2024-01-04,8
41,1633,172351,2024-01-04,8
41,1512,171112,2024-01-04,8
41,1101,120077,2024-01-04,8
41,1253,171933,2024-01-04,8
42,2110,080453,2024-01-04,8
42,2535,070035,2024-01-04,8
41,1245,171635,2024-01-04,8
43,3514,140703,2024-01-04,8
43,3012,020083,2024-01-04,8
43,3004,020168,2024-01-04,8
44,4428,160161,2024-01-04,8
41,1725,120647,2024-01-04,8
41,1627,050351,2024-01-04,8
43,3104,140385,2024-01-04,8
42,2755,070350,2024-01-04,8
42,2753,070283,2024-01-04,8
43,3030,020800,2024-01-04,8
42,2727,060197,2024-01-04,8
